Feedback_ID,label,comment
3410,inquiry,What is the process to change my address on my Aadhaar card?
3411,inquiry,What documents are required to apply for a ration card?
3412,inquiry,Where can I register a complaint about poor road conditions?
3413,inquiry,What is the procedure to get a birth certificate reissued?
3414,inquiry,What are the eligibility criteria for a government housing scheme?
3415,inquiry,How can I check the status of my income tax refund?
3416,inquiry,Where can I register a complaint about poor road conditions?
3417,inquiry,What documents are required to apply for a ration card?
3418,inquiry,How do I register for a new voter ID?
3419,inquiry,What are the eligibility criteria for a government housing scheme?
3420,inquiry,What documents are required to apply for a ration card?
3421,inquiry,How can I avail of the senior citizen benefits offered by the government?
3422,inquiry,How can I check the status of my income tax refund?
3423,inquiry,What are the eligibility criteria for a government housing scheme?
3424,inquiry,Where can I apply for a driving license online in my state?
3425,inquiry,Where can I apply for a driving license online in my state?
3426,inquiry,What are the eligibility criteria for a government housing scheme?
3427,inquiry,Where can I apply for a driving license online in my state?
3428,inquiry,Where can I find information about upcoming government tenders?
3429,inquiry,Where can I apply for a driving license online in my state?
3430,inquiry,How do I register for a new voter ID?
3431,inquiry,Where can I apply for a driving license online in my state?
3432,inquiry,How can I avail of the senior citizen benefits offered by the government?
3433,inquiry,What are the eligibility criteria for a government housing scheme?
3434,inquiry,What documents are required to apply for a ration card?
3435,inquiry,What are the eligibility criteria for a government housing scheme?
3436,inquiry,What are the eligibility criteria for a government housing scheme?
3437,inquiry,Where can I apply for a driving license online in my state?
3438,inquiry,What documents are required to apply for a ration card?
3439,inquiry,Where can I find information about upcoming government tenders?
3440,inquiry,Where can I register a complaint about poor road conditions?
3441,inquiry,Where can I find information about upcoming government tenders?
3442,inquiry,What documents are required to apply for a ration card?
3443,inquiry,Where can I apply for a driving license online in my state?
3444,inquiry,How can I avail of the senior citizen benefits offered by the government?
3445,inquiry,What are the eligibility criteria for a government housing scheme?
3446,inquiry,What are the eligibility criteria for a government housing scheme?
3447,inquiry,Where can I register a complaint about poor road conditions?
3448,inquiry,Where can I register a complaint about poor road conditions?
3449,inquiry,Where can I find information about upcoming government tenders?
3450,inquiry,Where can I register a complaint about poor road conditions?
3451,inquiry,What is the process to change my address on my Aadhaar card?
3452,inquiry,Where can I find information about upcoming government tenders?
3453,inquiry,What are the eligibility criteria for a government housing scheme?
3454,inquiry,What is the procedure to get a birth certificate reissued?
3455,inquiry,Where can I apply for a driving license online in my state?
3456,inquiry,Where can I apply for a driving license online in my state?
3457,inquiry,What are the eligibility criteria for a government housing scheme?
3458,inquiry,How can I avail of the senior citizen benefits offered by the government?
3459,inquiry,Where can I find information about upcoming government tenders?
3460,inquiry,What documents are required to apply for a ration card?
3461,inquiry,Where can I find information about upcoming government tenders?
3462,inquiry,What is the process to change my address on my Aadhaar card?
3463,inquiry,Where can I register a complaint about poor road conditions?
3464,inquiry,What is the procedure to get a birth certificate reissued?
3465,inquiry,How can I check the status of my income tax refund?
3466,inquiry,What documents are required to apply for a ration card?
3467,inquiry,How do I register for a new voter ID?
3468,inquiry,What documents are required to apply for a ration card?
3469,inquiry,What is the process to change my address on my Aadhaar card?
3470,inquiry,Where can I register a complaint about poor road conditions?
3471,inquiry,How can I check the status of my income tax refund?
3472,inquiry,Where can I register a complaint about poor road conditions?
3473,inquiry,How do I register for a new voter ID?
3474,inquiry,How can I avail of the senior citizen benefits offered by the government?
3475,inquiry,Where can I register a complaint about poor road conditions?
3476,inquiry,Where can I register a complaint about poor road conditions?
3477,inquiry,How can I check the status of my income tax refund?
3478,inquiry,Where can I apply for a driving license online in my state?
3479,inquiry,What is the process to change my address on my Aadhaar card?
3480,inquiry,Where can I find information about upcoming government tenders?
3481,inquiry,What are the eligibility criteria for a government housing scheme?
3482,inquiry,Where can I register a complaint about poor road conditions?
3483,inquiry,Where can I register a complaint about poor road conditions?
3484,inquiry,Where can I find information about upcoming government tenders?
